url,date,prob,period
https://datalab.kb.se/dark-4232635#1-8-ARTICLE18098154-ZONE208557095,1948-03-04,1.014083592938733e-06,1945
https://datalab.kb.se/dark-4227303#1-18-ARTICLE17554904-ZONE203694186,1947-01-20,4.563376168224299e-06,1945
https://datalab.kb.se/dark-4228374#1-13-ARTICLE17737930-ZONE205073618,1947-03-11,9.126752336448597e-07,1945
https://datalab.kb.se/dark-4182269#1-10-ARTICLE11879204-ZONE127589140,1950-07-16,5.8102984053055e-07,1950
https://datalab.kb.se/dark-4215393#1-12-ARTICLE15783308-ZONE177280860,1950-09-22,1.27826564916721e-06,1950
https://datalab.kb.se/dark-4218076#1-13-ARTICLE16463336-ZONE187742230,1953-11-19,9.130468922622927e-07,1950
https://datalab.kb.se/dark-4215293#1-31-ARTICLE15721655-ZONE176375809,1950-11-26,1.127881455147538e-06,1950
https://datalab.kb.se/dark-4203091#1-2-ARTICLE14163135-ZONE159599855,1950-05-26,8.715447607958249e-07,1950
https://datalab.kb.se/dark-4220036#1-22-ARTICLE16567364-ZONE189452401,1952-10-30,2.1070312898360602e-07,1950
https://datalab.kb.se/dark-4194700#1-27-ARTICLE11956777-ZONE128984419,1951-04-10,3.8347969475016297e-07,1950
https://datalab.kb.se/dark-4223517#1-5-ARTICLE16246797-ZONE184402155,1951-11-28,8.715447607958249e-07,1950
https://datalab.kb.se/dark-4238406#1-14-ARTICLE19018981-ZONE219622754,1957-05-22,6.739997843200691e-07,1955
https://datalab.kb.se/dark-4222302#1-30-ARTICLE16794192-ZONE192787104,1958-03-31,2.414327585624128e-07,1955
https://datalab.kb.se/dark-4241998#1-3-ARTICLE19197075-ZONE222215672,1958-08-10,8.986663790934254e-07,1955
https://datalab.kb.se/dark-4236884#1-1-ARTICLE18607750-ZONE213958605,1958-10-26,9.515291072753916e-07,1955
https://datalab.kb.se/dark-4222229#1-26-ARTICLE16784940-ZONE192659312,1958-03-21,4.1476909804311944e-07,1955
https://datalab.kb.se/dark-4223424#1-39-ARTICLE16975279-ZONE195680984,1956-05-11,8.087997411840829e-07,1955
https://datalab.kb.se/dark-4220231#1-33-ARTICLE16634112-ZONE190479455,1957-09-06,3.3699989216003453e-07,1955
https://datalab.kb.se/dark-4222691#1-16-ARTICLE17110003-ZONE197914295,1955-03-03,5.218062846348922e-07,1955
https://datalab.kb.se/dark-4215864#1-47-ARTICLE15941453-ZONE179576192,1960-09-29,5.438625115570784e-07,1960
https://datalab.kb.se/dark-4194624#2-22-ARTICLE13509045-ZONE150357330,1964-10-19,3.674746699709989e-07,1960
https://datalab.kb.se/dark-4190302#1-13-ARTICLE12472164-ZONE136592110,1964-06-09,4.688469927216193e-07,1960
https://datalab.kb.se/dark-4203022#1-21-ARTICLE14147576-ZONE159338755,1962-05-30,6.79828139446348e-07,1960
https://datalab.kb.se/dark-4189034#1-5-ARTICLE12286215-ZONE133846289,1962-09-12,3.39914069723174e-06,1960
https://datalab.kb.se/dark-4188132#1-23-ARTICLE12210069-ZONE132719533,1962-02-07,3.1619913462620836e-07,1960
https://datalab.kb.se/dark-4216563#1-21-ARTICLE15994253-ZONE180420344,1961-01-18,5.665234495386233e-07,1960
https://datalab.kb.se/dark-4183048#1-4-ARTICLE12134766-ZONE131627114,1961-04-04,7.553645993848311e-07,1960
https://datalab.kb.se/dark-4194216#1-18-ARTICLE13316618-ZONE147714998,1965-04-28,9.854818809301373e-07,1965
https://datalab.kb.se/dark-4193763#1-17-ARTICLE13018080-ZONE143913720,1968-03-27,5.912891285580824e-07,1965
https://datalab.kb.se/dark-4194233#2-30-ARTICLE13352252-ZONE148175023,1965-05-20,3.695557053488015e-07,1965
https://datalab.kb.se/dark-4193922#2-7-ARTICLE13170434-ZONE145845913,1968-11-27,3.3787950203319e-07,1965
https://datalab.kb.se/dark-4191375#2-25-ARTICLE12709118-ZONE139874715,1966-05-05,2.7501819932934067e-07,1965
https://datalab.kb.se/dark-4253603#1-24-ARTICLE20601954-ZONE239837566,1969-10-06,4.927409404650687e-07,1965
https://datalab.kb.se/dark-4193903#1-14-ARTICLE13117294-ZONE145169720,1968-04-25,5.912891285580824e-06,1965
https://datalab.kb.se/dark-4241878#2-12-ARTICLE19285258-ZONE223460057,1969-03-01,2.2741889559926247e-07,1965
https://datalab.kb.se/dark-4260734#1-17-ARTICLE22700326-ZONE264652446,1973-11-21,5.230530396704348e-07,1970
https://datalab.kb.se/dark-4248660#1-14-ARTICLE20136590-ZONE234105871,1972-08-09,2.5062958150875e-07,1970
https://datalab.kb.se/dark-4257246#2-10-ARTICLE21273279-ZONE247996917,1970-07-19,4.4556370046e-07,1970
https://datalab.kb.se/dark-4257590#1-14-ARTICLE21020284-ZONE245022395,1973-09-03,4.01007330414e-07,1970
https://datalab.kb.se/dark-4246403#2-6-ARTICLE19772904-ZONE229739633,1970-08-03,4.627007658623077e-07,1970
https://datalab.kb.se/dark-4246426#1-9-ARTICLE19784590-ZONE229884461,1970-08-13,5.728676148771428e-07,1970
https://datalab.kb.se/dark-4254079#2-10-ARTICLE20913666-ZONE243729335,1971-08-13,2.187312711349091e-07,1970
https://datalab.kb.se/dark-4243484#2-21-ARTICLE19401543-ZONE225033026,1972-12-04,2.5062958150875e-07,1970
https://datalab.kb.se/dark-4259231#2-5-ARTICLE22473448-ZONE261927624,1977-03-17,2.0252098117364954e-07,1975
https://datalab.kb.se/dark-4258546#1-9-ARTICLE22377904-ZONE260778385,1977-01-17,1.0936132983377075e-06,1975
